third_party,rep_inc_party,dem_inc,rep_inc,dem_inc_party,july_dem,jul_rep,aug_dem,aug_rep,sep_dem,sep_rep,oct_dem,oct_rep,unem_dec_t_1,unem_per_change_t_2_t_1,GDP_per_change_t_1,inflation_t_1,last_recession,greatwar_years,avg_pres_approval,int_pres_approval_dem_inc,int_pres_approval_dem_inc_party,pop,state_gdp,area,state_gdp_per_cap,pop_density,region_ne,region_mw,region_s,region_w,prog,trad,moral,ind,lag_dem_per,lag2_dem_per,counter,int_south_year,lag_citi,lag_nom
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,4340000,1.13E+11,"52,378.13",26000,82.85901005,0,0,1,0,0,0,0,0,45.6,44.1,38,38,37.88263321,56.29610825
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,4469000,1.26E+11,"52,378.13",28200,85.32187002,0,0,1,0,0,0,0,0,52,45.6,42,42,36.30204391,45.94818878
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,4488000,1.54E+11,"52,378.13",34300,85.68461684,0,0,1,0,0,0,0,0,44.9,52,46,46,24.22431946,45.70758057
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,4452000,2.07E+11,"52,378.13",46500,84.99730708,0,0,1,0,0,0,0,0,42.2,44.9,50,50,41.19297028,59.40643692
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,4604000,2.29E+11,"52,378.13",49700,87.89928163,0,0,1,0,0,0,0,0,40,42.2,54,54,43.24024582,43.87012863
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,4678000,2.34E+11,"52,378.13",50000,89.31208502,0,0,1,0,0,0,0,0,41,40,58,58,38.55950165,26.66260338
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,1026000,4210000000,"35,379.74",4100,28.99964782,1,0,0,0,0,0,0,0,55.3,68.8,14,0,59.85725021,57.37760162
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,1071000,6000000000,"35,379.74",5600,30.2715622,1,0,0,0,0,0,0,0,38.5,55.3,18,0,62.49773026,60.09354401
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,1126000,9340000000,"35,379.74",8290,31.82612422,1,0,0,0,0,0,0,0,48.1,38.5,22,0,61.73768234,57.87581635
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,1157000,13200000000,"35,379.74",11400,32.7023319,1,0,0,0,0,0,0,0,42.3,48.1,26,0,46.4174881,60.10818481
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,1206000,19200000000,"35,379.74",15900,34.08730533,1,0,0,0,0,0,0,0,38.8,42.3,30,0,66.29364777,67.25352478
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,1236000,23400000000,"35,379.74",18900,34.93524825,1,0,0,0,0,0,0,0,43.9,38.8,34,0,78.23234558,54.37767792
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,1238000,28200000000,"35,379.74",22800,34.99177778,1,0,0,0,0,0,0,0,38.8,43.9,38,0,69.5039978,56.76559448
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,1275000,34400000000,"35,379.74",27000,36.03757405,1,0,0,0,0,0,0,0,51.6,38.8,42,0,52.20160675,53.13521194
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,1309000,41800000000,"35,379.74",31900,36.99857602,1,0,0,0,0,0,0,0,49.1,51.6,46,0,54.26172638,59.98493958
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,1320000,49100000000,"35,379.74",37200,37.30948842,1,0,0,0,0,0,0,0,53.6,49.1,50,0,66.94895935,63.83090973
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,1329000,51900000000,"35,379.74",39100,37.5638713,1,0,0,0,0,0,0,0,58,53.6,54,0,91.90403748,65.0711441
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,1331000,57500000000,"35,379.74",43200,37.62040083,1,0,0,0,0,0,0,0,56,58,58,0,69.76706696,46.83447647
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,4048000,20500000000,"12,405.93",5060,326.2955699,0,0,1,0,0,0,0,0,43.6,65.5,14,14,71.27755737,55.91884613
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,4125000,29600000000,"12,405.93",7180,332.5022792,0,0,1,0,0,0,0,0,37.4,43.6,18,18,53.29964066,65.45271301
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,4225000,43600000000,"12,405.93",10300,340.5629405,0,0,1,0,0,0,0,0,52.8,37.4,22,22,57.08429337,65.46277618
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,4347000,62200000000,"12,405.93",14300,350.3969473,0,0,1,0,0,0,0,0,47.1,52.8,26,26,59.32486343,66.18281555
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,4626000,91400000000,"12,405.93",19800,372.8861923,0,0,1,0,0,0,0,0,47,47.1,30,30,60.51325226,65.24144745
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,4917000,1.15E+11,"12,405.93",23400,396.3427167,0,0,1,0,0,0,0,0,48.2,47,34,34,77.68531799,64.26055908
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,5058000,1.39E+11,"12,405.93",27500,407.7082492,0,0,1,0,0,0,0,0,49.8,48.2,38,38,66.26446533,65.57919312
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,5296000,1.8E+11,"12,405.93",34000,426.8926231,0,0,1,0,0,0,0,0,54.3,49.8,42,42,58.37288284,69.74705505
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,5538000,2.29E+11,"12,405.93",41400,446.3994235,0,0,1,0,0,0,0,0,56.5,54.3,46,46,63.35731125,69.33266449
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,5659000,2.88E+11,"12,405.93",50900,456.1528237,0,0,1,0,0,0,0,0,55.9,56.5,50,50,66.82459259,50.52816772
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,5891000,3.28E+11,"12,405.93",55700,474.8535579,0,0,1,0,0,0,0,0,62,55.9,54,54,78.9254303,70.00335693
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,6005000,3.67E+11,"12,405.93",61100,484.0427118,0,0,1,0,0,0,0,0,62,62,58,58,62.80096054,70.1395874
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,5796000,31000000000,"10,554.39",5350,549.1553752,1,0,0,0,0,0,0,0,63,76.2,14,0,81.10840607,57.27594757
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,5791000,41900000000,"10,554.39",7240,548.6816386,1,0,0,0,0,0,0,0,54.2,63,18,0,75.86643982,58.89839172
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,5743000,63000000000,"10,554.39",11000,544.133768,1,0,0,0,0,0,0,0,56.1,54.2,22,0,74.41272736,69.26559448
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,5795000,93100000000,"10,554.39",16100,549.0606279,1,0,0,0,0,0,0,0,41.7,56.1,26,0,77.47714996,69.38296509
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,5890000,1.39E+11,"10,554.39",23600,558.0616218,1,0,0,0,0,0,0,0,48.4,41.7,30,0,80.09640503,69.70573425
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,5993000,1.61E+11,"10,554.39",26900,567.8205941,1,0,0,0,0,0,0,0,53.2,48.4,34,0,93.91188812,69.37876892
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,6083000,1.96E+11,"10,554.39",32200,576.3478515,1,0,0,0,0,0,0,0,47.5,53.2,38,0,84.10057068,60.74330521
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,6349000,2.65E+11,"10,554.39",41700,601.5506344,1,0,0,0,0,0,0,0,61.5,47.5,42,0,76.27372742,56.63732147
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,6434000,3.15E+11,"10,554.39",49000,609.6041552,1,0,0,0,0,0,0,0,59.8,61.5,46,0,76.92594147,61.01919174
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,6544000,3.8E+11,"10,554.39",58100,620.0263587,1,0,0,0,0,0,0,0,61.9,59.8,50,0,84.61238098,59.90454865
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,6658000,4.26E+11,"10,554.39",64000,630.8275514,1,0,0,0,0,0,0,0,62,61.9,54,0,90.53824615,73.12722778
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,6826000,5.03E+11,"10,554.39",73700,646.7450985,1,0,0,0,0,0,0,0,61,62,58,0,75.5881958,72.80043793
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,9013000,51700000000,"96,713.51",5740,93.1927711,0,1,0,0,0,0,0,0,48.2,66.7,14,0,67.27457428,44.31925201
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,9113000,67000000000,"96,713.51",7350,94.22675281,0,1,0,0,0,0,0,0,41.8,48.2,18,0,57.36175156,49.21912384
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,9255000,1.05E+11,"96,713.51",11300,95.69500683,0,1,0,0,0,0,0,0,46.4,41.8,22,0,50.08137512,54.16537476
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,9060000,1.28E+11,"96,713.51",14100,93.6787425,0,1,0,0,0,0,0,0,42.5,46.4,26,0,60.17221069,55.55677795
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,9240000,1.69E+11,"96,713.51",18300,95.53990957,0,1,0,0,0,0,0,0,40.2,42.5,30,0,58.03125381,64.70849609
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,9434000,1.98E+11,"96,713.51",21000,97.54583408,0,1,0,0,0,0,0,0,45.7,40.2,34,0,73.2779541,65.38498688
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,9734000,2.57E+11,"96,713.51",26400,100.6477792,0,1,0,0,0,0,0,0,43.8,45.7,38,0,60.99675369,47.2260437
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,9938000,3.38E+11,"96,713.51",34000,102.7571019,0,1,0,0,0,0,0,0,51.7,43.8,42,0,48.45265198,34.2760582
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,10100000,3.74E+11,"96,713.51",37000,104.4321522,0,1,0,0,0,0,0,0,51.3,51.7,46,0,53.06146622,33.08203125
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,10000000,4.04E+11,"96,713.51",40400,103.3981705,0,1,0,0,0,0,0,0,51.2,51.3,50,0,57.62982178,61.04969025
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,9887000,4.01E+11,"96,713.51",40600,102.2297712,0,1,0,0,0,0,0,0,57,51.2,54,0,71.89231873,60.22071075
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,9952000,4.74E+11,"96,713.51",47600,102.9018593,0,1,0,0,0,0,0,0,54,57,58,0,53.27964783,27.97782516
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,3877000,20000000000,"86,935.83",5160,44.59611187,0,1,0,0,0,0,0,0,54,63.8,14,0,52.65851212,37.66599655
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,3954000,29700000000,"86,935.83",7510,45.48182263,0,1,0,0,0,0,0,0,46.1,54,18,0,57.66758347,60.15953445
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,4083000,46900000000,"86,935.83",11500,46.96567572,0,1,0,0,0,0,0,0,54.9,46.1,22,0,50.53072357,70.46755219
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,4163000,62000000000,"86,935.83",14900,47.88589469,0,1,0,0,0,0,0,0,46.5,54.9,26,0,54.54263687,51.62322235
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,4308000,85400000000,"86,935.83",19800,49.55379157,0,1,0,0,0,0,0,0,49.7,46.5,30,0,53.3051033,66.91480255
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,4468000,1.06E+11,"86,935.83",23700,51.39422951,0,1,0,0,0,0,0,0,52.9,49.7,34,0,65.03702545,67.99798584
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,4648000,1.35E+11,"86,935.83",29000,53.4647222,0,1,0,0,0,0,0,0,43.5,52.9,38,0,60.74834442,51.54323959
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,4919000,1.75E+11,"86,935.83",35600,56.58196396,0,1,0,0,0,0,0,0,51.1,43.5,42,0,52.40968704,44.63849258
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,5086000,2.15E+11,"86,935.83",42300,58.50292106,0,1,0,0,0,0,0,0,47.9,51.1,46,0,51.09877014,51.4789505
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,5231000,2.59E+11,"86,935.83",49500,60.17081795,0,1,0,0,0,0,0,0,51.1,47.9,50,0,53.04479599,37.43112946
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,5380000,2.84E+11,"86,935.83",52800,61.88472578,0,1,0,0,0,0,0,0,54,51.1,54,0,69.15567017,49.02959442
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,5523000,3.28E+11,"86,935.83",59400,63.52961719,0,1,0,0,0,0,0,0,53,54,58,0,49.36418152,50.28391647
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,2256000,7920000000,"48,431.78",3510,46.58098463,0,0,1,0,0,0,0,0,23,12.9,14,14,6.094670773,49.86795807
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,2365000,12300000000,"48,431.78",5200,48.83157299,0,0,1,0,0,0,0,0,19.6,23,18,18,5.858523846,50.79045868
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,2523000,20000000000,"48,431.78",7930,52.09389372,0,0,1,0,0,0,0,0,49.6,19.6,22,22,20.0270195,52.91750336
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,2599000,26000000000,"48,431.78",10000,53.66311129,0,0,1,0,0,0,0,0,48.1,49.6,26,26,16.61536598,53.99899292
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,2620000,33500000000,"48,431.78",12800,54.09671088,0,0,1,0,0,0,0,0,37.4,48.1,30,30,23.88735771,55.57092667
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,2615000,40900000000,"48,431.78",15600,53.99347288,0,0,1,0,0,0,0,0,39.1,37.4,34,34,45.6558876,58.29979706
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,2710000,55000000000,"48,431.78",20300,55.95499484,0,0,1,0,0,0,0,0,40.8,39.1,38,38,35.79557037,44.00653839
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,2845000,63800000000,"48,431.78",22400,58.74242078,0,0,1,0,0,0,0,0,44.1,40.8,42,42,23.53352547,44.22786713
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,2887000,73300000000,"48,431.78",25400,59.60961996,0,0,1,0,0,0,0,0,40.7,44.1,46,46,29.31840134,60.7310524
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,2940000,91100000000,"48,431.78",31000,60.70394274,0,0,1,0,0,0,0,0,39.8,40.7,50,50,35.7195282,47.33322906
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,2986000,96400000000,"48,431.78",32300,61.65373232,0,0,1,0,0,0,0,0,43,39.8,54,54,49.59207916,43.45336151
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,2988000,1.06E+11,"48,431.78",35500,61.69502752,0,0,1,0,0,0,0,0,44,43,58,58,45.6210022,33.07581711
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,4747000,24200000000,"69,706.99",5100,68.09933982,0,0,1,0,0,0,0,0,43.7,64,14,14,29.10370636,63.70221329
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,4787000,33000000000,"69,706.99",6890,68.67317037,0,0,1,0,0,0,0,0,37.6,43.7,18,18,40.11573029,65.85878754
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,4924000,50600000000,"69,706.99",10300,70.63853998,0,0,1,0,0,0,0,0,51.1,37.6,22,22,37.84936905,49.93140793
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,5004000,65500000000,"69,706.99",13100,71.78620107,0,0,1,0,0,0,0,0,44.3,51.1,26,26,42.35987473,66.18600464
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,5140000,88900000000,"69,706.99",17300,73.73722492,0,0,1,0,0,0,0,0,40,44.3,30,30,47.00165939,51.46054459
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,5191000,1.09E+11,"69,706.99",21000,74.46885886,0,0,1,0,0,0,0,0,47.8,40,34,34,56.53159332,51.17706299
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,5369000,1.4E+11,"69,706.99",26100,77.02240478,0,0,1,0,0,0,0,0,44.1,47.8,38,38,56.24104691,48.78856277
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,5595000,1.77E+11,"69,706.99",31600,80.26454736,0,0,1,0,0,0,0,0,47.5,44.1,42,42,45.33965302,60.77753448
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,5745000,2.04E+11,"69,706.99",35500,82.4164119,0,0,1,0,0,0,0,0,47.1,47.5,46,46,41.59892654,61.05411911
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,5956000,2.4E+11,"69,706.99",40300,85.44336802,0,0,1,0,0,0,0,0,46.1,47.1,50,50,46.94668198,50.94129944
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,6025000,2.6E+11,"69,706.99",43200,86.43322571,0,0,1,0,0,0,0,0,49,46.1,54,54,60.45092392,31.27164078
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,6087000,2.95E+11,"69,706.99",48500,87.32266305,0,0,1,0,0,0,0,0,44,49,58,58,45.93095398,47.12830353
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,716000,3140000000,"147,039.71",4390,4.86943289,0,0,0,1,0,0,0,0,41.6,58.9,14,0,39.05744934,44.93872452
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,755000,5220000000,"147,039.71",6910,5.134667363,0,0,0,1,0,0,0,0,37.8,41.6,18,0,49.53588104,63.69541168
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,788000,8170000000,"147,039.71",10400,5.359096532,0,0,0,1,0,0,0,0,45.4,37.8,22,0,50.78611755,68.19667816
0,1,0,1,0,41,53,38.5,55.25,38.5,55.25,39.33,57.67,8.3,-2.5,4.6,3.8,2,0,50.3,0,0,823000,10600000000,"147,039.71",12900,5.59712747,0,0,0,1,0,0,0,0,32.4,45.4,26,0,51.3560791,56.97912216
0,1,0,0,0,50.5,39,49,42,41.5,48,40,50,5.7,-0.9,3.5,4.4,6,0,55.3,0,0,805000,11400000000,"147,039.71",14200,5.474711559,0,0,0,1,0,0,0,0,38.2,32.4,30,0,44.05498123,56.64487076
1,1,0,1,0,52.25,37.5,52.67,39.33,52,38.8,44.92,33.83,7.3,1,-0.1,3.1,1,0,60.9,0,0,822000,13900000000,"147,039.71",16900,5.590326586,0,0,0,1,0,0,0,0,46.2,38.2,34,0,49.45442963,54.42698288
1,0,1,0,1,50,34,51.2,35.8,52.77,35.23,52.2,35.8,5.6,0.1,2.7,2.5,5,0,49.6,49.6,49.6,877000,17500000000,"147,039.71",20000,5.964375202,0,0,0,1,0,0,0,0,37.6,46.2,38,0,52.43094635,46.29979706
0,0,0,0,1,41,47.5,42,50.25,43.62,47.23,43.73,46.87,4,-0.4,4.8,2.7,9,0,60.6,0,60.6,902000,20800000000,"147,039.71",23100,6.1343973,0,0,0,1,0,0,0,0,41.3,37.6,42,0,38.33678436,31.63983917
0,1,0,1,0,47.33,47.33,46,48,44.5,52,47.4,49.8,5.7,-0.3,2.9,1.9,3,1,62.2,0,0,927000,25600000000,"147,039.71",27600,6.304419398,0,0,0,1,0,0,0,0,33.4,41.3,46,0,42.37436295,30.35940361
0,1,0,0,0,46.5,42.5,47.67,43,46.67,46.33,51.8,41.6,5,0.6,1.9,4.1,0,1,36.5,0,0,968000,36100000000,"147,039.71",37300,6.583255639,0,0,0,1,0,0,0,0,38.6,33.4,50,0,44.42615128,34.78319931
0,0,1,0,1,47.25,45,46.33,46,49.67,44,48,47.25,8.5,-0.8,1.6,3,3,0,49.1,49.1,49.1,1005000,40600000000,"147,039.71",40400,6.834888344,0,0,0,1,0,0,0,0,47,38.6,54,0,62.69924545,53.99093246
0,0,0,0,1,40.33,38.33,42.67,37.33,42.33,40,45.25,40.25,5,-0.6,2.9,0.7,7,0,46.7,0,46.7,1041000,46100000000,"147,039.71",44300,7.079720165,0,0,0,1,0,0,0,0,42,47,58,0,55.29402542,47.77313995
0,1,0,1,0,37,56,30.5,60.5,33,61,35,59.5,6,-0.1,3.3,3.3,2,1,55.8,0,0,1528000,7660000000,"77,347.81",5010,19.7549226,0,1,0,0,0,0,0,0,31.8,52.6,14,0,24.93745422,31.21730042
0,1,0,0,0,62,29,52.5,34,51,40,47.33,45,4.9,-0.3,5.6,8.7,1,0,47.2,0,0,1552000,11900000000,"77,347.81",7670,20.06520934,0,1,0,0,0,0,0,0,29.5,31.8,18,0,28.27919579,47.95542145
1,0,1,0,1,35,34.75,35.67,40.67,35.67,40.67,44.33,42,6,0,3.2,13.3,0,0,45.5,45.5,45.5,1572000,17400000000,"77,347.81",11100,20.32378163,0,1,0,0,0,0,0,0,38.5,29.5,22,0,26.52884102,46.26377869
